x,y,z
-1622.64, -176.223, 4214.15
-1652.96, -187.428, 4205.83
-1683.10, -198.515, 4196.73
-1712.92, -209.434, 4186.91
-1742.66, -220.269, 4176.28
-1772.04, -230.925, 4164.95
-1801.30, -241.482, 4152.82
-1830.30, -251.892, 4139.94
-1858.89, -262.105, 4126.39
-1887.31, -272.201, 4112.05
-1915.30, -282.090, 4097.05
-1943.08, -291.849, 4081.28
-1289.71, -31.3776, 4229.75
-1320.77, -43.4011, 4230.13
-1351.84, -55.3917, 4229.70
-1382.90, -67.3425, 4228.48
-1413.94, -79.2468, 4226.46
-1445.06, -91.1459, 4223.63
-1476.01, -102.937, 4220.01
-1506.87, -114.661, 4215.60
-1537.65, -126.313, 4210.40
-1568.31, -137.884, 4204.41
-1598.85, -149.370, 4197.63
-1629.24, -160.762, 4190.07
-1659.48, -172.056, 4181.73
-1689.53, -183.244, 4172.62
-1719.39, -194.319, 4162.74
-1749.04, -205.277, 4152.10
-1778.46, -216.109, 4140.69
-1807.51, -226.768, 4128.59
-1836.42, -237.333, 4115.69
-1865.05, -247.755, 4102.05
-1893.27, -257.987, 4087.73
-1921.30, -268.105, 4072.64
-1290.37, -31.6317, 4200.26
-1321.36, -43.6320, 4200.61
-1352.50, -55.6481, 4200.17
-1383.63, -67.6255, 4198.93
-1414.61, -79.5105, 4196.90
-1445.68, -91.3913, 4194.06
-1476.56, -103.167, 4190.44
-1507.50, -114.925, 4186.01
-1538.22, -126.566, 4180.81
-1568.96, -138.176, 4174.80
-1599.46, -149.656, 4168.02
-1629.94, -161.091, 4160.43
-1660.13, -172.385, 4152.10
-1690.16, -183.576, 4142.99
-1719.99, -194.659, 4133.11
-1749.62, -205.627, 4122.47
-1779.03, -216.473, 4111.07
-1808.20, -227.193, 4098.91
-1837.00, -237.737, 4086.06
-1865.64, -248.183, 4072.41
-1893.88, -258.444, 4058.09
-1921.82, -268.554, 4043.04
-1284.61, -48.0004, 4176.39
-1315.69, -60.0359, 4176.74
-1346.79, -72.0298, 4176.29
-1377.88, -83.9760, 4175.04
-1408.95, -95.8680, 4173.00
-1439.87, -107.654, 4170.17
-1470.86, -119.419, 4166.54
-1501.79, -131.111, 4162.12
-1532.63, -142.724, 4156.91
-1563.37, -154.252, 4150.92
-1593.87, -165.644, 4144.16
-1624.36, -176.982, 4136.60
-1654.59, -188.173, 4128.29
-1684.65, -199.255, 4119.20
-1714.54, -210.221, 4109.35
-1744.22, -221.066, 4098.74
-1773.70, -231.783, 4087.37
-1802.94, -242.367, 4075.24
-1831.83, -252.770, 4062.41
-1860.46, -263.029, 4048.85
-1888.82, -273.137, 4034.55
-1916.89, -283.089, 4019.52
-1274.65, -74.2312, 4167.28
-1305.68, -86.2568, 4167.62
-1336.73, -98.2241, 4167.17
-1367.91, -110.173, 4165.92
-1398.96, -122.005, 4163.88
-1429.98, -133.760, 4161.06
-1460.96, -145.433, 4157.45
-1492.00, -157.061, 4153.04
-1522.85, -168.550, 4147.85
-1553.60, -179.937, 4141.88
-1584.25, -191.217, 4135.13
-1614.65, -202.340, 4127.63
-1645.04, -213.388, 4119.33
-1675.27, -224.311, 4110.26
-1705.21, -235.062, 4100.45
-1734.96, -245.676, 4089.89
-1764.52, -256.148, 4078.57
-1793.85, -266.473, 4066.50
-1822.84, -276.605, 4053.73
-1851.69, -286.618, 4040.17
-1880.16, -296.428, 4025.93
-1264.28, -100.305, 4176.39
-1295.34, -112.349, 4176.74
-1326.42, -124.317, 4176.29
-1357.52, -136.204, 4175.06
-1388.61, -148.004, 4173.03
-1419.68, -159.709, 4170.22
-1450.71, -171.315, 4166.62
-1481.69, -182.814, 4162.24
-1512.60, -194.201, 4157.07
-1543.43, -205.470, 4151.12
-1574.15, -216.615, 4144.38
-1604.64, -227.587, 4136.91
-1635.11, -238.466, 4128.63
-1665.31, -249.161, 4119.61
-1695.34, -259.709, 4109.83
-1725.19, -270.105, 4099.30
-1754.85, -280.342, 4088.01
-1784.29, -290.415, 4075.97
-1813.50, -300.319, 4063.19
-1842.35, -310.010, 4049.72
-1870.93, -319.522, 4035.53
-1899.24, -328.848, 4020.61
-1257.47, -116.262, 4200.26
-1288.50, -128.303, 4200.61
-1319.56, -140.259, 4200.18
-1350.64, -152.124, 4198.97
-1381.84, -163.939, 4196.95
-1412.90, -175.603, 4194.15
-1443.92, -187.157, 4190.57
-1475.02, -198.640, 4186.18
-1505.92, -209.955, 4181.03
-1536.74, -221.141, 4175.10
-1567.46, -232.193, 4168.39
-1598.05, -243.104, 4160.91
-1628.51, -253.868, 4152.65
-1658.82, -264.480, 4143.63
-1688.84, -274.892, 4133.89
-1718.80, -285.182, 4123.34
-1748.44, -295.262, 4112.10
-1777.97, -305.207, 4100.06
-1807.16, -314.932, 4087.32
-1836.10, -324.471, 4073.86
-1864.77, -333.820, 4059.67
-1893.16, -342.973, 4044.76
-1256.81, -116.008, 4229.75
-1287.77, -128.021, 4230.13
-1318.88, -139.999, 4229.71
-1350.01, -151.887, 4228.51
-1381.14, -163.678, 4226.51
-1412.24, -175.366, 4223.72
-1443.31, -186.944, 4220.14
-1474.32, -198.406, 4215.78
-1505.27, -209.744, 4210.62
-1536.12, -220.954, 4204.69
-1566.74, -231.983, 4198.01
-1597.36, -242.916, 4190.52
-1627.84, -253.701, 4182.26
-1658.04, -264.289, 4173.28
-1688.19, -274.762, 4163.49
-1718.15, -285.068, 4152.94
-1747.78, -295.162, 4141.69
-1777.30, -305.120, 4129.65
-1806.46, -314.856, 4116.92
-1835.37, -324.405, 4103.47
-1864.12, -333.800, 4089.23
-1892.46, -342.957, 4074.33
-1262.57, -99.6395, 4253.61
-1293.52, -111.646, 4254.00
-1324.63, -123.630, 4253.60
-1355.75, -135.533, 4252.40
-1386.86, -147.350, 4250.41
-1417.94, -159.072, 4247.63
-1448.99, -170.695, 4244.06
-1479.97, -182.210, 4239.70
-1510.88, -193.612, 4234.55
-1541.69, -204.893, 4228.61
-1572.39, -216.049, 4221.90
-1602.95, -227.071, 4214.41
-1633.37, -237.954, 4206.15
-1663.63, -248.692, 4197.12
-1693.57, -259.234, 4187.37
-1723.44, -269.664, 4176.83
-1753.10, -279.930, 4165.53
-1782.52, -290.026, 4153.49
-1811.69, -299.947, 4140.71
-1840.60, -309.688, 4127.19
-1869.10, -319.203, 4113.02
-1897.42, -328.566, 4098.07
-1925.42, -337.731, 4082.42
1029.410000, 37.390000, 373.890000
1026.109592, 40.690408, 406.894935
1022.809183, 43.990817, 439.899870
1019.508775, 47.291225, 472.904804
1016.208366, 50.591634, 505.909739
1012.907958, 53.892042, 538.914674
1009.607549, 57.192451, 571.919609
1006.307141, 60.492859, 604.924543
1003.006733, 63.793267, 637.929478
999.706324, 67.093676, 670.934413
996.405916, 70.394084, 703.939348
993.105507, 73.694493, 736.944283
990.567, 76.2277, 810.060
987.188, 79.3615, 842.946
983.630, 82.1923, 875.840
979.857, 84.7422, 909.049
975.940, 86.9633, 941.949
971.806, 88.8971, 975.157
967.533, 90.5074, 1008.05
963.083, 91.8135, 1040.93
958.413, 92.8232, 1074.11
953.609, 93.5175, 1106.96
948.582, 93.9095, 1140.10
943.427, 93.9917, 1172.90
938.098, 93.7694, 1205.68
932.543, 93.2360, 1238.73
926.866, 92.4016, 1271.44
920.961, 91.2506, 1304.41
914.939, 89.8046, 1337.04
908.746, 88.0544, 1369.61
902.322, 85.9794, 1402.45
895.787, 83.6187, 1434.92
889.020, 80.9279, 1467.64
882.148, 77.9577, 1499.99
875.108, 74.6847, 1532.28
867.834, 71.0741, 1564.80
860.460, 67.1937, 1596.94
852.851, 62.9708, 1629.31
845.147, 58.4848, 1661.30
837.281, 53.6982, 1693.20
829.176, 48.5621, 1725.32
820.985, 43.1730, 1757.05
812.554, 37.4299, 1788.98
804.042, 31.4409, 1820.51
795.372, 25.1542, 1851.94
786.460, 18.5071, 1883.57
777.474, 11.6246, 1914.78
768.246, 4.37762, 1946.18
758.949, -3.09759, 1977.17
749.498, -10.8665, 2008.04
739.804, -19.0057, 2039.08
730.049, -27.3622, 2069.70
720.050, -36.0926, 2100.48
709.994, -45.0328, 2130.84
699.791, -54.2620, 2161.07
689.342, -63.8703, 2191.43
678.845, -73.6771, 2221.37
668.103, -83.8662, 2251.44
657.317, -94.2461, 2281.09
646.390, -104.909, 2310.57
635.216, -115.960, 2340.18
624.007, -127.189, 2369.35
612.552, -138.808, 2398.63
601.067, -150.598, 2427.47
589.446, -162.666, 2456.15
577.579, -175.127, 2484.91
565.690, -187.747, 2513.23
553.555, -200.763, 2541.64
541.402, -213.930, 2569.60
992.449, 79.9014, 809.882
988.765, 83.1046, 842.773
984.902, 86.0042, 875.670
980.860, 88.5999, 908.571
976.599, 90.9117, 941.781
972.200, 92.8962, 974.676
967.623, 94.5761, 1007.56
962.870, 95.9514, 1040.44
957.894, 97.0304, 1073.61
952.788, 97.7931, 1106.45
947.507, 98.2508, 1139.26
941.999, 98.4035, 1172.36
936.368, 98.2483, 1205.12
930.565, 97.7882, 1237.85
924.589, 97.0233, 1270.54
918.382, 95.9421, 1303.49
912.062, 94.5649, 1336.09
905.572, 92.8834, 1368.64
898.848, 90.8775, 1401.45
892.018, 88.5849, 1433.89
885.020, 85.9888, 1466.27
877.787, 83.0604, 1498.90
870.454, 79.8551, 1531.15
862.956, 76.3471, 1563.33
855.220, 72.4996, 1595.74
847.392, 68.3849, 1627.77
839.401, 63.9690, 1659.72
831.170, 59.2065, 1691.88
822.855, 54.1869, 1723.65
814.379, 48.8678, 1755.33
805.663, 43.1953, 1787.22
796.869, 37.2762, 1818.70
787.918, 31.0595, 1850.08
778.724, 24.4830, 1881.65
769.460, 17.6706, 1912.82
759.953, 10.4944, 1944.16
750.382, 3.08936, 1975.09
740.658, -4.60927, 2005.91
730.690, -12.6774, 2036.88
720.665, -20.9633, 2067.44
710.491, -29.5401, 2097.88
700.072, -38.4917, 2128.46
689.604, -47.6499, 2158.61
678.890, -57.1863, 2188.91
668.132, -66.9217, 2218.78
657.231, -76.9427, 2248.51
646.084, -87.3466, 2278.36
634.901, -97.9379, 2307.78
623.471, -108.915, 2337.31
612.011, -120.072, 2366.41
600.414, -131.508, 2395.34
588.571, -143.335, 2424.38
576.704, -155.329, 2452.98
564.592, -167.715, 2481.66
552.462, -180.261, 2509.91
540.085, -193.202, 2538.23
527.696, -206.295, 2566.11
991.823, 83.9585, 809.414
987.853, 87.0404, 842.320
983.703, 89.8178, 875.227
979.375, 92.2908, 908.132
974.870, 94.4590, 941.031
970.188, 96.3223, 973.920
965.282, 97.8940, 1007.11
960.246, 99.1445, 1039.96
955.034, 100.090, 1072.80
949.647, 100.730, 1105.61
944.087, 101.065, 1138.40
938.298, 101.094, 1171.46
932.390, 100.817, 1204.18
926.310, 100.235, 1236.85
920.000, 99.3378, 1269.80
913.577, 98.1437, 1302.39
906.984, 96.6453, 1334.92
900.158, 94.8246, 1367.71
893.227, 92.7159, 1400.14
886.129, 90.3039, 1432.50
878.796, 87.5620, 1465.11
871.364, 84.5419, 1497.34
863.769, 81.2196, 1529.50
855.935, 77.5602, 1561.88
848.011, 73.6325, 1593.89
839.849, 69.3629, 1626.11
831.601, 64.8319, 1657.94
823.113, 59.9545, 1689.99
814.545, 54.8226, 1721.64
805.820, 49.3926, 1753.19
796.853, 43.6098, 1784.94
787.813, 37.5831, 1816.29
778.531, 31.1995, 1847.83
769.181, 24.5791, 1878.96
759.589, 17.5979, 1910.26
749.842, 10.3178, 1941.45
740.036, 2.81194, 1972.23
729.985, -5.06038, 2003.17
719.880, -13.1510, 2033.69
709.531, -21.6117, 2064.36
699.132, -30.2831, 2094.62
688.489, -39.3279, 2125.02
677.700, -48.6644, 2155.28
666.869, -58.2004, 2185.11
655.793, -68.1144, 2215.07
644.575, -78.3166, 2244.87
633.323, -88.7066, 2274.25
621.827, -99.4790, 2303.74
610.192, -110.536, 2333.06
598.531, -121.769, 2361.95
586.626, -133.388, 2390.94
574.586, -145.287, 2419.76
562.528, -157.351, 2448.13
550.226, -169.804, 2476.60
537.795, -182.534, 2504.88
525.234, -195.538, 2532.97
512.667, -208.689, 2560.62
988.929, 86.8493, 808.835
984.799, 89.6655, 841.760
980.492, 92.1766, 874.679
976.007, 94.3826, 907.589
971.345, 96.2834, 940.487
966.507, 97.8789, 973.368
961.493, 99.1692, 1006.23
956.254, 100.162, 1039.38
950.890, 100.839, 1072.19
945.351, 101.212, 1104.97
939.585, 101.278, 1138.02
933.701, 101.038, 1170.73
927.645, 100.493, 1203.39
921.359, 99.6352, 1236.32
914.961, 98.4797, 1268.88
908.394, 97.0207, 1301.40
901.595, 95.2403, 1334.16
894.691, 93.1724, 1366.56
887.554, 90.7783, 1399.20
880.317, 88.1031, 1431.47
872.846, 85.0970, 1463.97
865.279, 81.8166, 1496.09
857.477, 78.2007, 1528.43
849.585, 74.3173, 1560.39
841.455, 70.0939, 1592.57
833.163, 65.5663, 1624.65
824.789, 60.7818, 1656.35
816.176, 55.6508, 1688.24
807.404, 50.2179, 1720.04
798.558, 44.5387, 1751.43
789.471, 38.5071, 1783.01
780.229, 32.1759, 1814.49
770.831, 25.5462, 1845.84
761.279, 18.6188, 1877.08
751.666, 11.4636, 1907.91
741.812, 3.94657, 1938.90
731.807, -3.86515, 1969.76
721.653, -11.9705, 2000.50
711.351, -20.3684, 2031.09
700.903, -29.0577, 2061.55
690.309, -38.0373, 2091.87
679.571, -47.3060, 2122.04
668.690, -56.8626, 2152.06
657.668, -66.7058, 2181.93
646.505, -76.8344, 2211.64
635.204, -87.2470, 2241.20
623.765, -97.9424, 2270.59
612.190, -108.919, 2299.82
600.481, -120.176, 2328.89
588.638, -131.711, 2357.78
576.550, -143.636, 2386.76
564.443, -155.726, 2415.30
552.207, -168.091, 2443.66
539.843, -180.729, 2471.83
527.353, -193.637, 2499.82
514.620, -206.940, 2527.87
501.881, -220.388, 2555.48
984.871, 87.4696, 808.367
980.771, 89.9773, 841.306
976.494, 92.1796, 874.235
972.040, 94.0764, 907.150
967.410, 95.6679, 940.047
962.559, 96.9647, 973.232
957.577, 97.9428, 1006.08
952.421, 98.6159, 1038.90
947.040, 98.9862, 1072.00
941.537, 99.0469, 1104.75
935.861, 98.8034, 1137.46
929.959, 98.2491, 1170.44
923.941, 97.3949, 1203.06
917.694, 96.2249, 1235.94
911.336, 94.7615, 1268.45
904.748, 92.9774, 1301.21
898.054, 90.9065, 1333.61
891.128, 88.5102, 1366.24
884.035, 85.8072, 1398.80
876.774, 82.7979, 1431.29
869.417, 79.5155, 1463.40
861.826, 75.8985, 1495.74
854.071, 71.9773, 1527.98
846.153, 67.7526, 1560.14
838.149, 63.2687, 1591.91
829.909, 58.4419, 1623.89
821.509, 53.3139, 1655.76
812.950, 47.8854, 1687.53
804.233, 42.1574, 1719.20
795.359, 36.1308, 1750.76
786.330, 29.8065, 1782.20
777.146, 23.1854, 1813.53
767.809, 16.2686, 1844.74
758.231, 8.98833, 1876.12
748.589, 1.48043, 1907.08
738.798, -6.32002, 1937.91
728.858, -14.4119, 1968.60
718.771, -22.7941, 1999.16
708.442, -31.5477, 2029.87
698.063, -40.5096, 2060.14
687.540, -49.7581, 2090.27
676.775, -59.3824, 2120.53
665.968, -69.2029, 2150.36
655.022, -79.3063, 2180.03
643.833, -89.7893, 2209.82
632.611, -100.457, 2239.17
621.146, -111.506, 2268.62
609.652, -122.732, 2297.63
597.917, -134.342, 2326.74
586.048, -146.231, 2355.68
574.158, -158.284, 2384.16
562.027, -170.725, 2412.73
549.766, -183.440, 2441.11
537.493, -196.307, 2469.05
524.979, -209.564, 2497.05
512.341, -223.090, 2524.85
499.578, -236.884, 2552.46
981.199, 85.5825, 808.188
977.307, 87.8567, 841.133
973.237, 89.8255, 874.066
968.991, 91.4891, 906.982
964.527, 92.8589, 940.189
959.929, 93.9094, 973.062
955.110, 94.6607, 1006.22
950.162, 95.0988, 1039.03
944.992, 95.2324, 1072.12
939.698, 95.0592, 1104.86
934.179, 94.5762, 1137.87
928.541, 93.7928, 1170.52
922.677, 92.6946, 1203.43
916.641, 91.2881, 1236.29
910.492, 89.5911, 1268.78
904.116, 87.5720, 1301.52
897.570, 85.2460, 1334.19
890.855, 82.6137, 1366.80
884.038, 79.7045, 1399.03
876.990, 76.4641, 1431.49
869.777, 72.9193, 1463.86
862.398, 69.0706, 1496.16
854.856, 64.9189, 1528.37
847.151, 60.4650, 1560.49
839.284, 55.7095, 1592.51
831.256, 50.6534, 1624.44
823.068, 45.2974, 1656.27
814.643, 39.5883, 1688.29
806.137, 33.6327, 1719.90
797.476, 27.3800, 1751.41
788.658, 20.8313, 1782.79
779.687, 13.9876, 1814.07
770.476, 6.78181, 1845.51
761.198, -0.651536, 1876.53
751.681, -8.45023, 1907.71
742.102, -16.4687, 1938.48
732.374, -24.7767, 1969.10
722.406, -33.4546, 1999.88
712.384, -42.3405, 2030.22
702.122, -51.5993, 2060.71
691.713, -61.1479, 2091.04
681.259, -70.8925, 2120.94
670.564, -81.0140, 2150.97
659.828, -91.3235, 2180.56
648.852, -102.012, 2210.26
637.736, -112.984, 2239.79
626.482, -124.237, 2269.16
615.092, -135.769, 2298.35
603.674, -147.470, 2327.10
592.017, -159.555, 2355.93
580.227, -171.915, 2384.59
568.306, -184.548, 2413.06
556.256, -197.454, 2441.34
544.077, -210.629, 2469.43
531.773, -224.073, 2497.33
519.343, -237.783, 2525.02
506.790, -251.758, 2552.52
979.317, 81.9087, 808.367
975.730, 84.1136, 841.306
971.965, 86.0137, 874.235
967.986, 87.6226, 907.460
963.868, 88.9104, 940.357
959.534, 89.9016, 973.542
955.064, 90.5776, 1006.39
950.376, 90.9515, 1039.52
945.512, 91.0157, 1072.62
940.520, 90.7741, 1105.37
935.307, 90.2226, 1138.39
929.919, 89.3622, 1171.36
924.411, 88.2057, 1203.98
918.679, 86.7317, 1236.86
912.775, 84.9500, 1269.68
906.700, 82.8612, 1302.44
900.455, 80.4658, 1335.13
894.040, 77.7643, 1367.76
887.519, 74.7867, 1400.02
880.770, 71.4776, 1432.51
873.855, 67.8642, 1464.92
866.773, 63.9473, 1497.25
859.459, 59.6865, 1529.79
852.047, 55.1617, 1561.94
844.473, 50.3355, 1594.01
836.736, 45.2087, 1625.97
828.839, 39.7823, 1657.84
820.782, 34.0570, 1689.61
812.567, 28.0337, 1721.27
804.114, 21.6530, 1753.11
795.583, 15.0340, 1784.55
786.896, 8.11989, 1815.87
777.971, 0.843080, 1847.36
768.975, -6.66065, 1878.44
759.740, -14.5304, 1909.67
750.440, -22.6194, 1940.49
740.900, -31.0776, 1971.46
731.299, -39.7472, 2002.01
721.460, -48.7890, 2032.70
711.564, -58.0343, 2062.97
701.429, -67.6546, 2093.36
691.244, -77.4705, 2123.33
680.818, -87.6640, 2153.42
670.249, -98.1434, 2183.35
659.637, -108.806, 2212.84
648.786, -119.851, 2242.45
637.794, -131.176, 2271.88
626.664, -142.782, 2301.15
615.397, -154.666, 2330.24
603.994, -166.828, 2359.15
592.564, -179.148, 2387.61
580.895, -191.855, 2416.16
569.094, -204.835, 2444.52
557.163, -218.085, 2472.69
545.104, -231.604, 2500.66
532.917, -245.389, 2528.44
520.604, -259.440, 2556.02
979.943, 77.8516, 808.835
976.642, 80.1778, 841.760
973.130, 82.2176, 874.989
969.473, 83.9329, 907.899
965.604, 85.3560, 941.107
961.593, 86.4604, 973.988
957.368, 87.2670, 1007.16
952.964, 87.7640, 1040.31
948.427, 87.9512, 1073.12
943.672, 87.8323, 1106.20
938.741, 87.4044, 1139.25
933.683, 86.6760, 1171.96
928.403, 85.6336, 1204.93
922.950, 84.2829, 1237.85
917.323, 82.6244, 1270.73
911.525, 80.6584, 1303.54
905.611, 78.4080, 1336.00
899.472, 75.8312, 1368.70
893.162, 72.9482, 1401.33
886.684, 69.7597, 1433.90
880.037, 66.2660, 1466.39
873.222, 62.4679, 1498.81
866.241, 58.3660, 1531.15
859.095, 53.9609, 1563.40
851.783, 49.2533, 1595.57
844.308, 44.2439, 1627.65
836.670, 38.9335, 1659.63
828.870, 33.3228, 1691.52
820.834, 27.3562, 1723.60
812.711, 21.1448, 1755.27
804.430, 14.6358, 1786.84
795.991, 7.83006, 1818.30
787.395, 0.728543, 1849.64
778.643, -6.66777, 1880.87
769.652, -14.4311, 1912.26
760.591, -22.4167, 1943.23
751.377, -30.6939, 1974.08
741.923, -39.3431, 2005.08
732.406, -48.2029, 2035.66
722.740, -57.3509, 2066.09
712.834, -66.8755, 2096.67
702.872, -76.5990, 2126.82
692.669, -86.7019, 2157.09
682.416, -96.9958, 2186.94
672.020, -107.572, 2216.63
661.383, -118.531, 2246.43
650.603, -129.774, 2276.07
639.783, -141.192, 2305.27
628.722, -152.998, 2334.57
617.626, -164.970, 2363.43
606.289, -177.331, 2392.38
594.922, -189.850, 2420.88
583.315, -202.761, 2449.46
571.574, -215.945, 2477.86
559.812, -229.276, 2505.81
547.809, -243.000, 2533.82
535.676, -256.993, 2561.64
982.838, 74.9608, 809.414
979.695, 77.5527, 842.320
976.343, 79.8613, 875.537
972.844, 81.8436, 908.442
969.132, 83.5367, 941.651
965.277, 84.9089, 974.540
961.208, 85.9861, 1007.73
956.960, 86.7538, 1040.89
952.576, 87.2092, 1073.73
947.974, 87.3610, 1106.85
943.194, 87.2034, 1139.94
938.286, 86.7425, 1172.70
933.156, 85.9696, 1205.72
927.850, 84.8879, 1238.70
922.423, 83.5120, 1271.34
916.771, 81.8162, 1304.23
910.945, 79.8123, 1337.07
904.948, 77.5007, 1369.86
898.837, 74.9077, 1402.28
892.498, 71.9846, 1434.94
885.989, 68.7551, 1467.54
879.311, 65.2195, 1500.07
872.464, 61.3783, 1532.53
865.516, 57.2723, 1564.60
858.336, 52.8245, 1596.90
850.990, 48.0729, 1629.12
843.479, 43.0181, 1661.24
835.804, 37.6608, 1693.28
827.966, 32.0016, 1725.21
819.965, 26.0414, 1757.05
811.803, 19.7809, 1788.79
803.559, 13.2836, 1820.13
795.078, 6.42778, 1851.65
786.439, -0.725852, 1883.06
777.643, -8.17635, 1914.35
768.690, -15.9228, 1945.52
759.582, -23.9642, 1976.57
750.320, -32.2995, 2007.49
740.905, -40.9277, 2038.28
731.338, -49.8478, 2068.94
721.620, -59.0586, 2099.46
711.752, -68.5591, 2129.84
701.736, -78.3479, 2160.07
691.572, -88.4240, 2190.16
681.263, -98.7861, 2220.09
670.710, -109.534, 2250.15
660.110, -120.467, 2279.77
649.368, -131.682, 2309.23
638.484, -143.178, 2338.53
627.461, -154.953, 2367.65
616.299, -167.006, 2396.61
605.000, -179.336, 2425.39
593.564, -191.941, 2454.00
581.994, -204.819, 2482.43
570.180, -218.094, 2510.93
558.344, -231.517, 2538.98
546.376, -245.209, 2566.85
986.896, 74.3406, 809.882
983.724, 77.2408, 842.773
980.340, 79.8613, 875.981
976.810, 82.1527, 908.881
973.066, 84.1581, 942.091
969.178, 85.8397, 974.987
965.075, 87.2291, 1008.18
960.833, 88.3002, 1041.06
956.373, 89.0732, 1074.23
951.778, 89.5335, 1107.07
946.963, 89.6898, 1140.19
942.018, 89.5392, 1172.98
936.849, 89.0789, 1206.05
931.505, 88.3089, 1239.08
926.037, 87.2409, 1271.77
920.344, 85.8548, 1304.72
914.532, 84.1769, 1337.32
908.492, 82.1755, 1370.18
902.337, 79.8885, 1402.67
895.954, 77.2728, 1435.42
889.399, 74.3491, 1468.11
882.736, 71.1492, 1500.42
875.842, 67.6133, 1532.97
868.845, 63.8077, 1565.15
861.615, 59.6612, 1597.56
854.287, 55.2518, 1629.58
846.724, 50.4968, 1661.82
838.995, 45.4369, 1693.98
831.176, 40.1243, 1725.75
823.120, 34.4594, 1757.72
814.978, 28.5487, 1789.30
806.598, 22.2815, 1821.07
798.057, 15.7127, 1852.74
789.438, 8.90885, 1884.01
780.579, 1.74226, 1915.46
771.562, -5.72341, 1946.79
762.475, -13.4133, 1977.71
753.146, -21.4717, 2008.81
743.662, -29.8264, 2039.77
734.116, -38.3943, 2070.32
724.327, -47.3360, 2101.03
714.480, -56.4833, 2131.31
704.391, -66.0078, 2161.74
694.152, -75.8234, 2192.02
683.863, -85.8333, 2221.88
673.330, -96.2251, 2251.86
662.652, -106.904, 2281.70
651.931, -117.766, 2311.10
640.966, -129.015, 2340.61
629.859, -140.547, 2369.97
618.718, -152.249, 2398.88
607.332, -164.342, 2427.90
595.808, -176.715, 2456.74
584.257, -189.246, 2485.14
572.462, -202.171, 2513.62
560.533, -215.372, 2541.93
548.471, -228.846, 2570.04
533.357, -222.709, 2587.83
520.509, -236.186, 2615.39
506.583, -249.638, 2642.56
491.633, -263.011, 2669.22
475.723, -276.251, 2695.26
458.780, -289.418, 2720.80
440.869, -302.460, 2745.74
422.066, -315.322, 2769.98
402.286, -328.065, 2793.63
381.604, -340.636, 2816.59
360.109, -352.984, 2838.78
519.142, -215.402, 2585.07
505.955, -228.117, 2612.83
491.689, -240.811, 2640.15
476.400, -253.430, 2666.94
460.106, -265.961, 2693.17
442.776, -278.423, 2718.87
424.532, -290.731, 2743.86
405.347, -302.906, 2768.19
385.188, -314.967, 2791.91
364.192, -326.832, 2814.84
342.267, -338.553, 2837.09
504.711, -217.071, 2577.86
490.809, -229.272, 2605.52
475.843, -241.437, 2632.71
459.872, -253.517, 2659.32
442.869, -265.531, 2685.38
424.901, -277.432, 2710.80
405.939, -289.238, 2735.61
386.114, -300.870, 2759.65
365.282, -312.411, 2783.09
343.641, -323.752, 2805.70
321.097, -334.942, 2827.58
495.576, -227.079, 2568.95
480.876, -239.202, 2596.21
465.096, -251.297, 2623.03
448.341, -263.282, 2649.21
430.585, -275.176, 2674.79
411.902, -286.933, 2699.69
392.207, -298.604, 2723.99
371.631, -310.110, 2747.55
350.143, -321.471, 2770.40
327.829, -332.642, 2792.44
304.654, -343.641, 2813.72
495.226, -241.602, 2561.74
479.939, -254.154, 2588.51
463.598, -266.650, 2614.78
446.313, -279.008, 2640.40
428.010, -291.282, 2665.45
408.812, -303.389, 2689.79
388.636, -315.382, 2713.51
367.616, -327.182, 2736.46
345.661, -338.840, 2758.73
322.916, -350.280, 2780.18
299.283, -361.551, 2800.90
503.796, -255.094, 2558.98
488.396, -268.388, 2585.31
471.960, -281.613, 2611.15
454.548, -294.715, 2636.40
436.183, -307.680, 2661.01
416.887, -320.492, 2684.98
396.683, -333.138, 2708.27
375.594, -345.603, 2730.85
353.645, -357.873, 2752.70
330.862, -369.934, 2773.80
307.271, -381.774, 2794.13
518.011, -262.401, 2561.74
502.979, -276.475, 2587.92
486.954, -290.442, 2613.56
469.953, -304.287, 2638.65
451.996, -317.994, 2663.14
433.102, -331.546, 2687.01
413.293, -344.929, 2710.24
392.589, -358.127, 2732.80
371.015, -371.125, 2754.66
348.592, -383.908, 2775.80
325.411, -396.427, 2796.14
532.442, -260.732, 2568.95
518.142, -275.281, 2595.23
502.833, -289.740, 2621.04
486.529, -304.092, 2646.33
469.245, -318.321, 2671.08
451.052, -332.370, 2695.19
431.918, -346.263, 2718.70
411.920, -359.946, 2741.52
391.025, -373.442, 2763.70
369.252, -386.736, 2785.20
346.688, -399.775, 2805.94
541.577, -250.724, 2577.86
528.055, -265.309, 2604.52
513.498, -279.830, 2630.74
497.917, -294.269, 2656.50
481.374, -308.567, 2681.69
463.890, -322.708, 2706.28
445.487, -336.678, 2730.25
426.130, -350.501, 2753.64
405.897, -364.120, 2776.36
384.811, -377.521, 2798.37
362.833, -390.728, 2819.73
541.927, -236.201, 2585.07
528.923, -250.411, 2612.27
514.897, -264.539, 2638.99
499.867, -278.569, 2665.20
483.851, -292.485, 2690.86
466.816, -306.311, 2716.03
448.882, -319.951, 2740.53
429.965, -333.468, 2764.47
410.199, -346.770, 2787.69
